Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
UPSRTC - RKD0134,Janrath AC Seater 2+3,00:31,05:31,48 Seats available,05h 00m,INR 570,"1.8
14",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0112,Janrath AC Seater 2+2,05:31,10:15,35 Seats available,04h 44m,INR 648,"2.9
33",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0161,Ordinary Non AC Seater 2+3,06:00,13:16,52 Seats available,07h 16m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0229,Ordinary Non AC Seater 2+3,06:00,12:30,52 Seats available,06h 30m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0129,Janrath AC Seater 2+2,06:01,11:01,36 Seats available,05h 00m,INR 648,"3.3
16",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0230,Ordinary Non AC Seater 2+3,06:30,13:00,52 Seats available,06h 30m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - NDD0233,Ordinary Non AC Seater 2+3,06:58,13:00,52 Seats available,06h 02m,INR 436,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0232,Ordinary Non AC Seater 2+3,07:00,13:30,52 Seats available,06h 30m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0304,Ordinary Non AC Seater 2+3,07:10,14:32,52 Seats available,07h 22m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - ARH0118,Ordinary Non AC Seater 2+3,07:30,12:00,52 Seats available,04h 30m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0233,Ordinary Non AC Seater 2+3,07:30,14:00,52 Seats available,06h 30m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0360,Ordinary Non AC Seater 2+3,07:42,14:36,52 Seats available,06h 54m,INR 492,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0132,Shatabdi AC Seater 2+2,07:51,13:01,37 Seats available,05h 10m,INR 648,"2.8
21",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0361,Ordinary Non AC Seater 2+3,08:00,14:31,52 Seats available,06h 31m,INR 492,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0374,Ordinary Non AC Seater 2+3,08:30,15:03,52 Seats available,06h 33m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0597,Ordinary Non AC Seater 2+3,08:30,15:29,52 Seats available,06h 59m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0140,Janrath AC Seater 2+2,08:47,14:30,36 Seats available,05h 43m,INR 648,"2.4
7",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0071,Janrath AC Seater 2+2,09:02,15:16,36 Seats available,06h 14m,INR 648,"3.3
9",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - KSB0085,Volvo AC Seater 2+2,09:31,14:31,39 Seats available,05h 00m,INR 894,"4.6
11",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0001,Ordinary Non AC Seater 2+3,10:20,16:00,52 Seats available,05h 40m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - MDD0050,Ordinary Non AC Seater 2+3,10:25,15:45,52 Seats available,05h 20m,INR 492,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0124,Shatabdi AC Seater 2+2,10:31,15:31,37 Seats available,05h 00m,INR 648,"4.6
18",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0002,Ordinary Non AC Seater 2+3,10:40,16:30,52 Seats available,05h 50m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0003,Ordinary Non AC Seater 2+3,11:00,17:00,52 Seats available,06h 00m,INR 488,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - PLB0004,Shatabdi AC Seater 2+2,11:00,16:50,34 Seats available,05h 50m,INR 648,"4.0
20",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0004,Ordinary Non AC Seater 2+3,11:20,17:30,52 Seats available,06h 10m,INR 488,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0005,Ordinary Non AC Seater 2+3,11:40,18:00,52 Seats available,06h 20m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0127,Shatabdi AC Seater 2+2,11:49,16:49,36 Seats available,05h 00m,INR 648,"3.9
31",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0155,Ordinary Non AC Seater 2+3,12:00,17:30,52 Seats available,05h 30m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0006,Ordinary Non AC Seater 2+3,12:00,18:30,52 Seats available,06h 30m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0127,Ordinary Non AC Seater 2+3,12:00,18:30,52 Seats available,06h 30m,INR 449,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0007,Ordinary Non AC Seater 2+3,12:20,19:00,52 Seats available,06h 40m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BRT0061,Ordinary Non AC Seater 2+3,12:30,19:40,52 Seats available,07h 10m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GND0079,Ordinary Non AC Seater 2+3,12:30,17:50,52 Seats available,05h 20m,INR 468,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - KSB0087,Volvo AC Seater 2+2,12:31,17:31,38 Seats available,05h 00m,INR 894,"3.8
8",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0157,Ordinary Non AC Seater 2+3,13:00,18:30,52 Seats available,05h 30m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0008,Ordinary Non AC Seater 2+3,13:00,19:30,52 Seats available,06h 30m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLP0018,Ordinary Non AC Seater 2+3,13:00,19:30,52 Seats available,06h 30m,INR 468,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0129,Ordinary Non AC Seater 2+3,13:00,19:30,52 Seats available,06h 30m,INR 449,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0106,Shatabdi AC Seater 2+2,13:01,18:00,37 Seats available,04h 59m,INR 648,"2.8
15",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0081,Ordinary Non AC Seater 2+3,13:20,20:47,52 Seats available,07h 27m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0009,Ordinary Non AC Seater 2+3,13:30,20:00,52 Seats available,06h 30m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0130,Ordinary Non AC Seater 2+3,13:30,20:00,52 Seats available,06h 30m,INR 449,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BRT0062,Ordinary Non AC Seater 2+3,13:30,20:40,52 Seats available,07h 10m,INR 492,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0146,Rajdhani Non AC Seater 2+3,13:30,18:30,52 Seats available,05h 00m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0476,Ordinary Non AC Seater 2+3,13:30,20:25,52 Seats available,06h 55m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - LNI0409,Ordinary Non AC Seater 2+3,13:30,18:51,52 Seats available,05h 21m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BDN0037,Ordinary Non AC Seater 2+3,14:00,21:30,52 Seats available,07h 30m,INR 528,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HPR0010,Ordinary Non AC Seater 2+3,14:00,20:30,52 Seats available,06h 30m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BRH0245,Ordinary Non AC Seater 2+3,14:00,19:50,52 Seats available,05h 50m,INR 468,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLP0029,Ordinary Non AC Seater 2+3,14:01,19:29,52 Seats available,05h 28m,INR 468,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0151,Ordinary Non AC Seater 2+3,14:01,19:31,52 Seats available,05h 30m,INR 456,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0132,Ordinary Non AC Seater 2+3,14:15,20:45,52 Seats available,06h 30m,INR 449,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GND0105,Ordinary Non AC Seater 2+3,14:25,20:45,52 Seats available,06h 20m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - LNI0411,Ordinary Non AC Seater 2+3,14:30,19:50,52 Seats available,05h 20m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - AWD0350,Shatabdi AC Seater 2+2,14:31,20:00,37 Seats available,05h 29m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLP0030,Rajdhani Non AC Seater 2+3,15:01,21:00,51 Seats available,05h 59m,INR 468,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0109,Janrath AC Seater 2+2,15:02,19:45,36 Seats available,04h 43m,INR 648,"4.2
20",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GND0081,Ordinary Non AC Seater 2+3,15:30,21:30,52 Seats available,06h 00m,INR 468,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0882,Shatabdi AC Seater 2+2,15:45,20:45,37 Seats available,05h 00m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RPD0021,Ordinary Non AC Seater 2+3,15:50,21:50,52 Seats available,06h 00m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0147,Ordinary Non AC Seater 2+3,16:00,23:15,52 Seats available,07h 15m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLP0032,Ordinary Non AC Seater 2+3,16:01,22:00,52 Seats available,05h 59m,INR 468,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,01:18,52 Seats available,09h 12m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0076,Ordinary Non AC Seater 2+3,16:30,21:30,52 Seats available,05h 00m,INR 456,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0109,Janrath AC Seater 2+2,16:31,22:00,36 Seats available,05h 29m,INR 648,"2.9
10",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0148,Rajdhani Non AC Seater 2+3,17:00,22:00,52 Seats available,05h 00m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,22:35,52 Seats available,05h 35m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0107,Janrath AC Seater 2+2,17:02,21:45,36 Seats available,04h 43m,INR 648,"3.9
13",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,02:50,52 Seats available,09h 46m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - GRH0125,Ordinary Non AC Seater 2+3,17:30,23:20,52 Seats available,05h 50m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0092,Ordinary Non AC Seater 2+3,18:01,00:15,52 Seats available,06h 14m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,23:15,52 Seats available,05h 13m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0137,Shatabdi AC Seater 2+2,18:05,23:05,37 Seats available,05h 00m,INR 648,"4.0
9",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0006,Janrath AC Seater 2+2,18:30,01:00,36 Seats available,06h 30m,INR 652,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0113,Rajdhani Non AC Seater 2+3,18:31,01:00,51 Seats available,06h 29m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SRG0226,Ordinary Non AC Seater 2+3,19:00,00:19,52 Seats available,05h 19m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,01:00,41 Seats available,05h 59m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0113,Janrath AC Seater 2+2,19:01,00:31,36 Seats available,05h 30m,INR 648,"2.5
6",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - PLB0106,Rajdhani Non AC Seater 2+3,19:02,01:00,51 Seats available,05h 58m,INR 454,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0095,Ordinary Non AC Seater 2+3,19:02,02:45,52 Seats available,07h 43m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0145,Ordinary Non AC Seater 2+3,19:02,03:10,52 Seats available,08h 08m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0069,Ordinary Non AC Seater 2+3,19:29,23:40,52 Seats available,04h 11m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0031,Ordinary Non AC Seater 2+3,19:45,03:10,52 Seats available,07h 25m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - KSB0089,Shatabdi AC Seater 2+2,19:46,01:31,37 Seats available,05h 45m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0105,Rajdhani Non AC Seater 2+3,20:00,01:41,51 Seats available,05h 41m,INR 450,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - LKM0400,Shatabdi AC Seater 2+2,20:02,01:30,37 Seats available,05h 28m,INR 654,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,02:15,48 Seats available,06h 13m,INR 570,"3.2
4",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - HDD0147,Ordinary Non AC Seater 2+3,20:03,02:01,52 Seats available,05h 58m,INR 444,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - NCL0322,Ordinary Non AC Seater 2+3,20:12,02:00,52 Seats available,05h 48m,INR 459,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BRT0063,Ordinary Non AC Seater 2+3,20:30,03:40,52 Seats available,07h 10m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - KSB0220,Shatabdi AC Seater 2+2,20:45,02:40,37 Seats available,05h 55m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0153,Ordinary Non AC Seater 2+3,21:00,02:30,52 Seats available,05h 30m,INR 448,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0723,Ordinary Non AC Seater 2+3,21:06,02:40,52 Seats available,05h 34m,INR 454,"1.0
8",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SJP0210,Ordinary Non AC Seater 2+3,21:12,02:46,52 Seats available,05h 34m,INR 454,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0125,Shatabdi AC Seater 2+2,21:22,02:22,37 Seats available,05h 00m,INR 648,"2.5
15",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,03:00,41 Seats available,05h 29m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - LKM0402,Shatabdi AC Seater 2+2,21:46,03:30,37 Seats available,05h 44m,INR 654,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0141,Shatabdi AC Seater 2+2,22:00,03:30,37 Seats available,05h 30m,INR 648,"3.9
9",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,03:45,36 Seats available,05h 45m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - PLB0009,Shatabdi AC Seater 2+2,22:16,03:50,37 Seats available,05h 34m,INR 648,"2.5
6",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - PNG0155,Rajdhani Non AC Seater 2+3,22:30,05:00,51 Seats available,06h 30m,INR 499,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0119,Shatabdi AC Seater 2+2,22:31,04:00,37 Seats available,05h 29m,INR 648,"3.6
23",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,03:50,41 Seats available,05h 19m,INR 648,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0118,Shatabdi AC Seater 2+2,22:44,03:44,37 Seats available,05h 00m,INR 648,"2.8
5",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0138,Janrath AC Seater 2+2,23:02,05:00,36 Seats available,05h 58m,INR 648,"3.8
22",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - KSB0091,Shatabdi AC Seater 2+2,23:16,05:16,37 Seats available,06h 00m,INR 648,"1.8
5",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - BLY0153,Janrath AC Seater 2+2,23:30,04:00,36 Seats available,04h 30m,INR 648,"3.8
7",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - PLB0005,Shatabdi AC Seater 2+2,23:45,04:35,37 Seats available,04h 50m,INR 648,"2.5
20",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
UPSRTC - RKD0120,Shatabdi AC Seater 2+2,23:58,05:00,37 Seats available,05h 02m,INR 648,"3.9
73",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
FlixBus,AC Seater (2+2),23:35,05:00,24 Seats available,05h 25m,INR 356.25,"4.5
155",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,03:30,20 Seats available,06h 50m,630,"4.4
16",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),01:40,06:20,23 Seats available,04h 40m,INR 749,"2.9
69",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),11:45,16:45,17 Seats available,05h 00m,INR 740,"3.4
14",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:20,08:10,23 Seats available,04h 50m,INR 699,"2.4
11",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,04:45,25 Seats available,07h 05m,INR 1199,"4.0
47",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
FlixBus,Bharat Benz A/C Seater (2+2),17:15,22:25,41 Seats available,05h 10m,INR 356.25,"3.7
47",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
Rahul Travels,AshokLeyland Stile A/C,21:30,02:30,30 Seats available,05h 00m,INR 1200,3.6,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
Rahul Travels,AshokLeyland Stile A/C,21:00,02:00,27 Seats available,05h 00m,INR 1000,3.6,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),23:59,05:15,17 Seats available,05h 16m,INR 740,"3.4
34",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira TPT,AC Sleeper (2+1),20:30,02:50,25 Seats available,06h 20m,INR 900,"4.3
13",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,03:30,46 Seats available,06h 30m,INR 500,"2.2
37",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),15:45,21:30,19 Seats available,05h 45m,INR 705,"2.4
15",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),20:30,02:30,52 Seats available,06h 00m,INR 700,"1.3
6",Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
New Khaira TPT,A/C Seater / Sleeper (2+2),21:00,03:00,51 Seats available,06h 00m,INR 550,4.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
Jaiswal Tour and Travels,A/C Sleeper (2+1),21:00,03:00,30 Seats available,06h 00m,INR 1200,1.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),23:00,04:30,44 Seats available,05h 30m,INR 599,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
SHRI RAM TRAVELS,A/C Seater (2+2),21:20,03:15,16 Seats available,05h 55m,INR 705,3.3,Delhi to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-bareilly
