Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
Hans Travels (I) Private Limited,A/C Sleeper (2+1),19:00,23:15,10 Seats available,04h 15m,INR 300,3.3,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,NON A/C Seater/ Sleeper (2+1),20:45,01:15,40 Seats available,04h 30m,INR 400,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,01:44,38 Seats available,04h 44m,INR 360,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,42 Seats available,04h 30m,INR 400,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Ashok Travels,NON A/C Sleeper (2+2),21:30,02:30,48 Seats available,05h 00m,360,3.4,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
M R Travels,NON A/C Seater/ Sleeper (2+1),21:45,02:30,24 Seats available,04h 45m,INR 396,4.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:00,04:40,42 Seats available,05h 40m,INR 360,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Tiger Travels,NON AC Seater / Sleeper 2+1,23:10,04:00,26 Seats available,04h 50m,INR 650,4.3,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:30,04:20,44 Seats available,04h 50m,INR 360,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,NON A/C Seater/ Sleeper (2+1),23:30,04:50,30 Seats available,05h 20m,INR 360,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,Non A/C Seater / Sleeper (2+1),23:34,04:50,22 Seats available,05h 16m,INR 360,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),23:35,04:15,28 Seats available,04h 40m,INR 460,"3.5
5",Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Raj Travel (Laxmi Traveller),A/C Sleeper (2+1),23:43,04:43,23 Seats available,05h 00m,INR 610,4.1,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,A/C Sleeper (2+1),23:44,05:15,22 Seats available,05h 31m,INR 500,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jakhar Travels,A/C Seater / Sleeper (2+1),23:45,04:30,8 Seats available,04h 45m,INR 401,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),23:45,04:45,38 Seats available,05h 00m,INR 460,4.2,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jai Bajrang Travels,A/C Seater / Sleeper (2+1),23:50,04:50,30 Seats available,05h 00m,INR 400,3.0,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
SURYAVANSHI TRAVELS,A/C Sleeper (2+1),21:45,06:15,17 Seats available,08h 30m,INR 399,"4.6
420",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Lake City Travels,AC Sleeper (2+1),22:00,07:05,14 Seats available,09h 05m,INR 448,"4.7
423",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Raj travels,A/C Sleeper (2+1),22:15,06:30,17 Seats available,08h 15m,INR 449,"4.7
443",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
AdRaj travels,A/C Sleeper (2+1),21:50,06:30,17 Seats available,08h 40m,INR 449,"4.8
12",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),22:30,06:45,10 Seats available,08h 15m,554,"4.5
374",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shreenath Travellers Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:30,05:55,6 Seats available,09h 25m,INR 600,"4.3
280",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Jain Parshwanath Travels,NON A/C Sleeper (2+1),22:50,06:10,36 Seats available,07h 20m,INR 1500,"4.0
6",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
AdParas Travels,A/C Seater / Sleeper (2+1),22:05,06:25,5 Seats available,08h 20m,286,"3.8
292",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),22:02,06:00,4 Seats available,07h 58m,554,"4.8
455",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),21:15,05:30,5 Seats available,08h 15m,INR 550,"4.3
50",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shree Parshwanath Travels,NON A/C Sleeper (2+1),21:45,06:15,15 Seats available,08h 30m,450,"4.0
45",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
SURYAVANSHI TRAVELS,A/C Sleeper (2+1),22:00,06:00,14 Seats available,08h 00m,INR 550,"4.5
44",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Rishabh travels,AC Sleeper (2+1),21:45,05:00,5 Seats available,07h 15m,648,"4.5
65",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Lake City Travels,A/C Sleeper (2+1),22:20,06:45,13 Seats available,08h 25m,INR 465.71,"4.3
4",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
METRO RAJLAXMI TRAVELS,A/C Sleeper (2+1),22:01,06:41,18 Seats available,08h 40m,INR 523.81,"4.0
185",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),19:25,03:00,21 Seats available,07h 35m,324,"4.6
155",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Jakhar Travels,Bharat Benz A/C Sleeper (2+1),22:00,05:30,18 Seats available,07h 30m,INR 600,"4.4
140",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Anita Maya Travels,A/C Seater / Sleeper (2+1),21:45,05:30,15 Seats available,07h 45m,514,"4.3
53",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
B R Travels,A/C Seater / Sleeper (2+1),23:10,07:35,18 Seats available,08h 25m,INR 800,4.1,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Gajraj Travels,A/C Sleeper (2+1),19:30,02:45,11 Seats available,07h 15m,INR 1000,4.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),19:15,03:00,32 Seats available,07h 45m,INR 2999,4.3,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Rajlaxmi Travels(UDR),AC Sleeper (2+1),23:01,07:12,22 Seats available,08h 11m,INR 544.76,"3.3
5",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Chartered Bus,A/C Sleeper (2+1),23:30,06:45,24 Seats available,07h 15m,INR 755.58,"3.5
105",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Lake City Travels,NON A/C Sleeper (2+1),20:45,06:11,8 Seats available,09h 26m,INR 500,"3.5
56",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
VGO BUS,VE A/C Seater / Sleeper (2+1),22:45,04:30,21 Seats available,05h 45m,INR 499,"3.8
59",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),22:45,05:30,35 Seats available,06h 45m,INR 1214,"3.3
15",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Parshwanath Travel Pvt. Ltd,A/C Sleeper (2+1),23:50,08:00,13 Seats available,08h 10m,542,"3.6
48",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shree Savariya Travels & Transport,A/C Seater/Sleeper (2+1),23:15,07:45,17 Seats available,08h 30m,INR 600,3.3,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Gujarat Travels,Bharath Benz A/C Sleeper (2+2),22:30,06:55,46 Seats available,08h 25m,INR 700,3.3,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),19:15,02:45,10 Seats available,07h 30m,513,"3.3
17",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Lake City Travels,NON A/C Sleeper (2+1),20:05,05:50,7 Seats available,09h 45m,INR 550,"3.7
10",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),19:40,02:55,23 Seats available,07h 15m,833,"3.7
10",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shrinath Solitaire,Bharat Benz A/C Sleeper (2+1),20:30,03:30,14 Seats available,07h 00m,630,3.0,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Natraj Travels,A/C Seater / Sleeper (2+1),19:45,04:15,19 Seats available,08h 30m,INR 450,3.7,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
VIKAS TRAVELS ®,A/C Sleeper (2+1),19:20,02:20,9 Seats available,07h 00m,INR 952.38,3.8,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shri Rishabh Travels,AC Sleeper (2+1),19:15,02:30,34 Seats available,07h 15m,INR 890,3.9,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Goyal Travels,NON AC Seater / Sleeper 2+1,19:20,03:40,34 Seats available,08h 20m,INR 600,3.3,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Kalpana Travels Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:00,06:15,28 Seats available,08h 15m,INR 400,"2.4
29",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),19:35,04:30,31 Seats available,08h 55m,INR 699,2.2,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
SHREE KAMBESHWAR TRAVELS,NON A/C Sleeper (2+1),20:25,04:40,23 Seats available,08h 15m,INR 699,"1.0
3",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Rishabh Travels Ajay Raj,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05:05,20 Seats available,07h 05m,555,"2.2
21",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Rishabh Travels-Neeraj,A/C Seater / Sleeper (2+1),19:12,03:00,24 Seats available,07h 48m,416,"2.7
10",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
PAL BUS(Patel Travels®),NON AC Seater / Sleeper 2+1,22:00,07:05,8 Seats available,09h 05m,370,"1.8
10",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Chandra Travel Singhana,A/C Seater / Sleeper (2+1),19:15,05:00,16 Seats available,09h 45m,450,"2.8
9",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Mahaveer Travels Agency,NON A/C Seater/ Sleeper (2+1),20:55,04:45,24 Seats available,07h 50m,INR 600,1.7,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Mahaveer Travels Agency,NON AC Seater / Sleeper 2+1,22:05,05:15,26 Seats available,07h 10m,INR 500,1.7,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Ravina Travels (Regd),A/C Sleeper (2+1),19:15,03:00,11 Seats available,07h 45m,INR 799,2.9,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),19:15,02:55,28 Seats available,07h 40m,570,2.4,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Vinayak Travel Agency,A/C Sleeper (2+1),19:15,05:30,36 Seats available,10h 15m,1029,,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
