Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
PVS Tours and Travels,A/C Sleeper (2+1),21:00,09:00,36 Seats available,12h 00m,INR 2950,3.5,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur
Sri Lakshmi chennakeshava Roadlines,A/C Sleeper (2+1),17:00,02:10,1 Seat available,09h 10m,INR 4999,3.2,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,35 Seats available,01h 30m,INR 200,"4.7
27",Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,8 Seats available,11h 05m,INR 675,"3.3
54",Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,02:00,19 Seats available,07h 00m,INR 1750,"3.6
7",Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:25,30 Seats available,06h 40m,1899,2.5,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,03:45,30 Seats available,08h 00m,949,2.5,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,16 Seats available,12h 15m,INR 675,"3.3
45",Sangola (Solapur) to Goa,https://www.redbus.in/bus-tickets/sangola-to-goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,06:00,16 Seats available,09h 30m,1139,"1.6
8",Sangola (Solapur) to Goa,https://www.redbus.in/bus-tickets/sangola-to-goa
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,47 Seats available,01h 10m,INR 200,"3.1
7",Mopa Airport to Calangute (goa),https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa
Kadamba Transport Corporation Limited (KTCL) - 132897,Non AC Seater (2+2),23:00,08:00,34 Seats available,09h 00m,INR 450,"1.7
18",Shivamogga to Goa,https://www.redbus.in/bus-tickets/shimoga-to-goa
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,6 Seats available,08h 15m,INR 1300,"2.7
32",Shivamogga to Goa,https://www.redbus.in/bus-tickets/shimoga-to-goa
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,20:00,42 Seats available,01h 00m,INR 150,3.6,Panaji to Goa Airport,https://www.redbus.in/bus-tickets/panaji-to-goa-airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,8 Seats available,09h 00m,INR 490,"3.0
39",Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
IntrCity SmartBus,AC Sleeper (2+1),17:00,00:45,10 Seats available,07h 45m,INR 899,4.4,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
IntrCity SmartBus,AC Sleeper (2+1),17:40,01:00,8 Seats available,07h 20m,INR 899,4.4,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:15,14 Seats available,06h 30m,664,2.5,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
PVS Tours and Travels,A/C Sleeper (2+1),21:00,05:45,36 Seats available,08h 45m,INR 2950,3.5,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,15 Seats available,06h 30m,INR 1750,"1.2
4",Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,00:55,30 Seats available,05h 10m,1899,2.5,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,8 Seats available,09h 30m,INR 505,"3.1
15",Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,21 Seats available,06h 30m,INR 1750,"2.6
4",Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,01:10,30 Seats available,05h 25m,1899,2.5,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:30,13 Seats available,06h 45m,664,2.5,Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,47 Seats available,00h 30m,INR 150,3.6,Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa
PSR Travels Goa,A/C Sleeper (2+1),18:00,09:00,2 Seats available,15h 00m,INR 1799,"3.6
152",Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa
Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,10:39,1 Seat available,14h 20m,INR 1500,"2.1
24",Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa
Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,17 Seats available,09h 00m,INR 800,"3.2
19",Goa to Shivamogga,https://www.redbus.in/bus-tickets/goa-to-shimoga
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,4 Seats available,09h 30m,INR 1240,"4.6
41",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:40,7 Seats available,08h 10m,INR 656,"4.9
29",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:00,3 Seats available,08h 30m,INR 1250,"4.8
30",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:40,5 Seats available,08h 10m,INR 900,"4.5
34",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,04:10,8 Seats available,08h 10m,INR 900,"4.7
25",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07:30,35 Seats available,09h 30m,INR 1030,"4.4
30",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,05:31,7 Seats available,08h 30m,INR 700,"3.9
28",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,14 Seats available,08h 45m,INR 900,"4.4
16",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Gobus,NON A/C Sleeper (2+1),20:01,05:16,5 Seats available,09h 15m,INR 700,"4.1
15",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Zingbus Plus,VE A/C Sleeper (2+1),20:50,05:05,10 Seats available,08h 15m,813,"4.7
8",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,27 Seats available,09h 30m,INR 900,"4.4
7",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,10 Seats available,08h 05m,INR 950,"5.0
4",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,04:30,12 Seats available,07h 30m,INR 857,"4.2
9",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Gobus,NON A/C Sleeper (2+1),19:01,04:41,3 Seats available,09h 40m,INR 799,"4.3
7",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,AC Sleeper (2+1),19:00,03:25,2 Seats available,08h 25m,INR 855,"4.7
5",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Amrutyog Travels,A/C Sleeper (2+1),20:00,06:00,20 Seats available,10h 00m,INR 900,"4.1
8",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,04:45,14 Seats available,08h 45m,INR 1000,"4.8
4",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,20 Seats available,09h 00m,INR 500,"3.7
7",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:15,05:45,31 Seats available,07h 30m,INR 925,"3.6
5",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,14 Seats available,08h 50m,INR 1000,"3.6
4",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,7 Seats available,07h 00m,INR 500,"3.6
4",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),17:10,01:00,5 Seats available,07h 50m,INR 1000,"2.3
4",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Indumati Travels,A/C Sleeper (2+1),21:00,05:00,15 Seats available,08h 00m,760,"2.3
10",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),22:00,05:30,31 Seats available,07h 30m,INR 1020,"2.8
5",Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,03:40,6 Seats available,08h 00m,900,4.5,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:50,05:10,4 Seats available,08h 20m,INR 985,4.4,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,AC Sleeper (2+1),19:30,03:10,3 Seats available,07h 40m,INR 1241,4.4,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Anand Ashray Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,05:30,30 Seats available,08h 30m,INR 1000,4.1,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,05:00,22 Seats available,09h 00m,INR 1000,4.1,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,04:30,35 Seats available,07h 30m,833,4.0,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,07:16,19 Seats available,08h 45m,INR 1099,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Anand Tours And Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:01,06:31,41 Seats available,09h 30m,INR 2500,4.1,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,05:10,25 Seats available,09h 40m,INR 1000,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
"National Travels,Goa",NON A/C Sleeper (2+1),19:00,03:30,2 Seats available,08h 30m,INR 800,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),17:15,01:00,17 Seats available,07h 45m,INR 1000,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),18:30,04:00,23 Seats available,09h 30m,INR 1000,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),17:05,02:00,19 Seats available,08h 55m,INR 1000,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,05:03,19 Seats available,09h 00m,INR 900,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,04:15,31 Seats available,09h 15m,INR 1000,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,03:00,22 Seats available,09h 30m,INR 1000,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels ( Gogte ),A/C Sleeper (2+1),19:02,04:32,21 Seats available,09h 30m,INR 900,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Travels ( Ashray ),A/C Sleeper (2+1),22:02,07:32,22 Seats available,09h 30m,INR 900,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05:30,27 Seats available,09h 00m,INR 900,3.8,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,04:15,15 Seats available,08h 30m,INR 700,3.8,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,05:30,30 Seats available,07h 00m,INR 1099,3.6,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
PSR Travels Goa,A/C Sleeper (2+1),19:15,03:10,7 Seats available,07h 55m,INR 999,3.6,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
VRL Travels,A/C Sleeper (2+1),19:30,05:00,6 Seats available,09h 30m,INR 1200,3.4,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Giroba Travels (Shree),A/C Sleeper (2+1),19:00,04:30,4 Seats available,09h 30m,INR 900,3.3,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Naik Tours And Travels,NON A/C Sleeper (2+1),17:20,04:05,19 Seats available,10h 45m,INR 800,2.8,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,AC Sleeper (2+1),19:05,03:30,6 Seats available,08h 25m,INR 855,4.4,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
IntrCity SmartBus,AC Sleeper (2+1),20:00,04:10,34 Seats available,08h 10m,INR 2755,4.4,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Manish Patil Travels,A/C Sleeper (2+1),17:30,03:30,8 Seats available,10h 00m,INR 900,2.6,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Manish Sharma Travels,A/C Sleeper (2+1),20:00,04:00,28 Seats available,08h 00m,INR 900,2.6,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:01,04:01,36 Seats available,07h 00m,INR 1670,4.0,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,05:32,2 Seats available,08h 00m,INR 900,3.9,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
AAINATH TRAVELS,A/C Seater / Sleeper (2+1),21:30,04:30,29 Seats available,07h 00m,INR 699,1.7,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
PVS Tours and Travels,A/C Sleeper (2+1),20:00,05:00,20 Seats available,09h 00m,INR 1000,3.5,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Giroba Travels (Kelkar),Non A/C Seater / Sleeper (2+1),17:45,04:30,32 Seats available,10h 45m,INR 550,3.3,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Ashray Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:45,08:15,36 Seats available,09h 30m,INR 2499,3.1,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Naik Tours And Travels,NON A/C Sleeper (2+1),18:05,03:35,32 Seats available,09h 30m,INR 1500,2.8,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Manish Roshan Travels,A/C Sleeper (2+1),19:00,05:30,28 Seats available,10h 30m,INR 900,2.6,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
Amrutyog Travels,NON A/C Sleeper (2+1),19:00,03:00,36 Seats available,08h 00m,INR 5000,,Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara
PSR Travels Goa,A/C Sleeper (2+1),19:15,10:00,3 Seats available,14h 45m,INR 1499,"3.5
136",Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,11:00,12 Seats available,16h 00m,INR 1750,"2.3
54",Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi
